Entry, Tail, Size, Date,Resolution,Height,Width,Depth
EMD-4622,emd_4622_half_map_1.map.gz,88605798,2020-11-18,3.7,288.0,288.0,288.0
EMD-4622,emd_4622_half_map_2.map.gz,88604770,2020-11-18,3.7,288.0,288.0,288.0
EMD-4623,emd_4623_half_map_1.map.gz,88703200,2020-11-18,3.8,288.0,288.0,288.0
EMD-4623,emd_4623_half_map_2.map.gz,88702922,2020-11-18,3.8,288.0,288.0,288.0
EMD-4624,emd_4624_half_map_1.map.gz,30900647,2019-06-22,3.9,288.0,288.0,288.0
EMD-4624,emd_4624_half_map_2.map.gz,30902932,2019-06-22,3.9,288.0,288.0,288.0
EMD-4625,emd_4625_half_map_1.map.gz,31120343,2020-11-18,3.4,288.0,288.0,288.0
EMD-4625,emd_4625_half_map_2.map.gz,31120313,2020-11-18,3.4,288.0,288.0,288.0
EMD-4626,emd_4626_half_map_1.map.gz,74815518,2019-06-22,3.8,288.0,288.0,288.0
EMD-4626,emd_4626_half_map_2.map.gz,31120313,2019-06-22,3.8,288.0,288.0,288.0
EMD-4627,emd_4627_half_map_1.map.gz,74809417,2019-07-04,3.9,288.0,288.0,288.0
EMD-4627,emd_4627_half_map_2.map.gz,74688675,2019-07-04,3.9,288.0,288.0,288.0
EMD-4629,emd_4629_half_map_1.map.gz,84552221,2021-01-11,2.4,300.0,300.0,300.0
EMD-4629,emd_4629_half_map_2.map.gz,84564553,2021-01-11,2.4,300.0,300.0,300.0
EMD-4633,emd_4633_half_map_1.map.gz,556253010,2019-11-21,3.8,800.0,800.0,800.0
EMD-4633,emd_4633_half_map_2.map.gz,556265284,2019-11-21,3.8,800.0,800.0,800.0
EMD-4638,emd_4638_half_map_1.map.gz,202358456,2021-01-20,3.0,290.0,290.0,280.0
EMD-4638,emd_4638_half_map_2.map.gz,202607893,2021-01-20,3.0,290.0,290.0,280.0
EMD-4639,emd_4639_half_map_1.map.gz,202659827,2021-01-19,3.0,290.0,290.0,280.0
EMD-4639,emd_4639_half_map_2.map.gz,202437626,2021-01-19,3.0,290.0,290.0,280.0
EMD-4641,emd_4641_half_map_1.map.gz,202007182,2021-01-19,3.2,290.0,290.0,280.0
EMD-4641,emd_4641_half_map_2.map.gz,202059916,2021-01-19,3.2,290.0,290.0,280.0
EMD-4645,emd_4645_half_map_1.map.gz,73370654,2019-04-29,3.63,288.0,288.0,288.0
EMD-4645,emd_4645_half_map_2.map.gz,73487474,2019-04-29,3.63,288.0,288.0,288.0
EMD-4646,emd_4646_half_map_1.map.gz,73367910,2019-04-29,4.34,288.0,288.0,288.0
EMD-4646,emd_4646_half_map_2.map.gz,73464619,2019-04-29,4.34,288.0,288.0,288.0
EMD-4647,emd_4647_half_map_1.map.gz,73555320,2019-04-29,4.0,288.0,288.0,288.0
EMD-4647,emd_4647_half_map_2.map.gz,73483298,2019-04-29,4.0,288.0,288.0,288.0
EMD-4649,emd_4649_half_map_1.map.gz,73518204,2019-04-29,4.34,288.0,288.0,288.0
EMD-4649,emd_4649_half_map_2.map.gz,73552237,2019-04-29,4.34,288.0,288.0,288.0
EMD-4657,emd_4657_half_map_1.map.gz,73560939,2019-04-29,4.2,288.0,288.0,288.0
EMD-4657,emd_4657_half_map_2.map.gz,73555493,2019-04-29,4.2,288.0,288.0,288.0
EMD-4692,emd_4692_half_map_1.map.gz,51993393,2019-09-16,4.2,256.0,256.0,256.0
EMD-4692,emd_4692_half_map_2.map.gz,52049666,2019-09-16,4.2,256.0,256.0,256.0
EMD-4693,emd_4693_half_map_1.map.gz,50873419,2020-11-18,3.5,256.0,256.0,256.0
EMD-4693,emd_4693_half_map_2.map.gz,51007505,2020-11-18,3.5,256.0,256.0,256.0
EMD-4727,emd_4727_half_map_1.map.gz,12689014,2019-08-20,3.4,220.0,220.0,220.0
EMD-4727,emd_4727_half_map_2.map.gz,11441209,2019-08-20,3.4,220.0,220.0,220.0
EMD-4728,emd_4728_half_map_1.map.gz,74768167,2019-05-22,4.8,288.0,288.0,288.0
EMD-4728,emd_4728_half_map_2.map.gz,74744932,2019-05-22,4.8,288.0,288.0,288.0
EMD-4733,emd_4733_half_map_1.map.gz,74802552,2019-05-18,3.65,288.0,288.0,288.0
EMD-4733,emd_4733_half_map_2.map.gz,74810430,2019-05-18,3.65,288.0,288.0,288.0
EMD-4734,emd_4734_half_map_1.map.gz,74792992,2019-05-18,3.5,288.0,288.0,288.0
EMD-4734,emd_4734_half_map_2.map.gz,74782198,2019-05-18,3.5,288.0,288.0,288.0
EMD-4746,emd_4746_half_map_1.map.gz,35507644,2019-11-11,3.47,228.0,228.0,228.0
EMD-4746,emd_4746_half_map_2.map.gz,35508875,2019-11-11,3.47,228.0,228.0,228.0
EMD-4747,emd_4747_half_map_1.map.gz,35376747,2019-11-11,4.2,228.0,228.0,228.0
EMD-4747,emd_4747_half_map_2.map.gz,35372619,2019-11-11,4.2,228.0,228.0,228.0
EMD-4748,emd_4748_half_map_1.map.gz,23461196,2019-11-11,5.14,200.0,200.0,200.0
EMD-4748,emd_4748_half_map_2.map.gz,23447138,2019-11-11,5.14,200.0,200.0,200.0
EMD-4759,emd_4759_half_map_1.map.gz,135505848,2019-06-06,3.8,350.0,350.0,350.0
EMD-4759,emd_4759_half_map_2.map.gz,135526915,2019-06-06,3.8,350.0,350.0,350.0
EMD-4760,emd_4760_half_map_1.map.gz,133777783,2020-11-18,4.2,350.0,350.0,350.0
EMD-4760,emd_4760_half_map_2.map.gz,133730203,2020-11-18,4.2,350.0,350.0,350.0
EMD-4771,emd_4771_half_map_1.map.gz,32894054,2020-11-18,7.2,220.0,220.0,220.0
EMD-4771,emd_4771_half_map_2.map.gz,32866650,2020-11-18,7.2,220.0,220.0,220.0
EMD-4773,emd_4773_half_map_1.map.gz,62252658,2019-07-20,3.8,256.0,256.0,256.0
EMD-4773,emd_4773_half_map_2.map.gz,62253854,2019-07-20,3.8,256.0,256.0,256.0
EMD-4774,emd_4774_half_map_1.map.gz,62359105,2019-07-20,4.2,256.0,256.0,256.0
EMD-4774,emd_4774_half_map_2.map.gz,62355309,2019-07-20,4.2,256.0,256.0,256.0
EMD-4775,emd_4775_half_map_1.map.gz,52094115,2019-07-20,2.8,256.0,256.0,256.0
EMD-4775,emd_4775_half_map_2.map.gz,52100722,2019-07-20,2.8,256.0,256.0,256.0
EMD-4776,emd_4776_half_map_1.map.gz,52070989,2019-07-20,2.9,256.0,256.0,256.0
EMD-4776,emd_4776_half_map_2.map.gz,52099553,2019-07-20,2.9,256.0,256.0,256.0
EMD-4777,emd_4777_half_map_1.map.gz,62247219,2019-07-20,3.5,256.0,256.0,256.0
EMD-4777,emd_4777_half_map_2.map.gz,62248159,2019-07-20,3.5,256.0,256.0,256.0
EMD-4778,emd_4778_half_map_1.map.gz,62225890,2019-07-20,3.3,256.0,256.0,256.0
EMD-4778,emd_4778_half_map_2.map.gz,62225466,2019-07-20,3.3,256.0,256.0,256.0
EMD-4779,emd_4779_half_map_1.map.gz,62279837,2019-07-20,3.5,256.0,256.0,256.0
EMD-4779,emd_4779_half_map_2.map.gz,62279486,2019-07-20,3.5,256.0,256.0,256.0
EMD-4780,emd_4780_half_map_1.map.gz,62210853,2019-07-20,3.8,256.0,256.0,256.0
EMD-4780,emd_4780_half_map_2.map.gz,62210690,2019-07-20,3.8,256.0,256.0,256.0
EMD-4781,emd_4781_half_map_1.map.gz,52053033,2019-07-20,4.2,256.0,256.0,256.0
EMD-4781,emd_4781_half_map_2.map.gz,52045876,2019-07-20,4.2,256.0,256.0,256.0
EMD-4782,emd_4782_half_map_1.map.gz,145174595,2019-04-09,3.1,360.0,360.0,360.0
EMD-4782,emd_4782_half_map_2.map.gz,145174816,2019-04-09,3.1,360.0,360.0,360.0
EMD-4784,emd_4784_half_map_1.map.gz,101539712,2019-04-09,3.3,320.0,320.0,320.0
EMD-4784,emd_4784_half_map_2.map.gz,101536377,2019-04-09,3.3,320.0,320.0,320.0
EMD-4785,emd_4785_half_map_1.map.gz,179556189,2019-09-03,3.7,384.0,384.0,384.0
EMD-4785,emd_4785_half_map_2.map.gz,180119850,2019-09-03,3.7,384.0,384.0,384.0
EMD-4786,emd_4786_half_map_1.map.gz,179542471,2019-09-03,3.99,384.0,384.0,384.0
EMD-4786,emd_4786_half_map_2.map.gz,179575336,2019-09-03,3.99,384.0,384.0,384.0
EMD-4787,emd_4787_half_map_1.map.gz,180410251,2019-09-03,4.28,384.0,384.0,384.0
EMD-4787,emd_4787_half_map_2.map.gz,179631289,2019-09-03,4.28,384.0,384.0,384.0
EMD-4788,emd_4788_half_map_1.map.gz,179536348,2019-09-07,4.46,384.0,384.0,384.0
EMD-4788,emd_4788_half_map_2.map.gz,179462145,2019-09-07,4.46,384.0,384.0,384.0
EMD-4789,emd_4789_half_map_1.map.gz,32811164,2019-06-11,3.2,220.0,220.0,220.0
EMD-4789,emd_4789_half_map_2.map.gz,32811816,2019-06-11,3.2,220.0,220.0,220.0
EMD-4792,emd_4792_half_map_1.map.gz,179855475,2020-01-16,3.47,384.0,384.0,384.0
EMD-4792,emd_4792_half_map_2.map.gz,179806033,2020-01-16,3.47,384.0,384.0,384.0
EMD-4793,emd_4793_half_map_1.map.gz,179698361,2020-01-16,3.8,384.0,384.0,384.0
EMD-4793,emd_4793_half_map_2.map.gz,179743378,2020-01-16,3.8,384.0,384.0,384.0
EMD-4794,emd_4794_half_map_1.map.gz,179696398,2020-11-18,3.8,384.0,384.0,384.0
EMD-4794,emd_4794_half_map_2.map.gz,179875785,2020-11-18,3.8,384.0,384.0,384.0
EMD-4795,emd_4795_half_map_1.map.gz,179309425,2020-11-18,3.8,384.0,384.0,384.0
EMD-4795,emd_4795_half_map_2.map.gz,179298267,2020-11-18,3.8,384.0,384.0,384.0
EMD-4796,emd_4796_half_map_1.map.gz,179948680,2020-11-18,3.15,384.0,384.0,384.0
EMD-4796,emd_4796_half_map_2.map.gz,179704336,2020-11-18,3.15,384.0,384.0,384.0
EMD-4800,emd_4800_half_map_1.map.gz,147427957,2019-04-13,3.4,360.0,360.0,360.0
EMD-4800,emd_4800_half_map_2.map.gz,147285244,2019-04-13,3.4,360.0,360.0,360.0
EMD-4801,emd_4801_half_map_1.map.gz,101780879,2019-10-26,3.4,320.0,320.0,320.0
EMD-4801,emd_4801_half_map_2.map.gz,101775337,2019-10-26,3.4,320.0,320.0,320.0
EMD-4802,emd_4802_half_map_1.map.gz,145798445,2019-04-14,2.8,360.0,360.0,360.0
EMD-4802,emd_4802_half_map_2.map.gz,145738604,2019-04-14,2.8,360.0,360.0,360.0
EMD-4806,emd_4806_half_map_1.map.gz,350712566,2019-07-04,2.69,480.0,480.0,480.0
EMD-4806,emd_4806_half_map_2.map.gz,350701127,2019-07-04,2.69,480.0,480.0,480.0
EMD-4807,emd_4807_half_map_1.map.gz,352775769,2019-06-24,2.75,480.0,480.0,480.0
EMD-4807,emd_4807_half_map_2.map.gz,352795527,2019-06-24,2.75,480.0,480.0,480.0
EMD-4808,emd_4808_half_map_1.map.gz,353407148,2019-06-24,2.73,480.0,480.0,480.0
EMD-4808,emd_4808_half_map_2.map.gz,353378317,2019-06-24,2.73,480.0,480.0,480.0
EMD-4809,emd_4809_half_map_1.map.gz,354034116,2019-06-24,3.08,480.0,480.0,480.0
EMD-4809,emd_4809_half_map_2.map.gz,354034723,2019-06-24,3.08,480.0,480.0,480.0
EMD-4811,emd_4811_half_map_1.map.gz,354437894,2019-06-24,3.04,480.0,480.0,480.0
EMD-4811,emd_4811_half_map_2.map.gz,354392181,2019-06-24,3.04,480.0,480.0,480.0
EMD-4812,emd_4812_half_map_1.map.gz,353844853,2019-06-24,2.8,480.0,480.0,480.0
EMD-4812,emd_4812_half_map_2.map.gz,353720015,2019-06-24,2.8,480.0,480.0,480.0
EMD-4814,emd_4814_half_map_1.map.gz,354586861,2019-06-24,3.2,480.0,480.0,480.0
EMD-4814,emd_4814_half_map_2.map.gz,354623349,2019-06-24,3.2,480.0,480.0,480.0
EMD-4815,emd_4815_half_map_1.map.gz,354138960,2019-06-24,2.9,480.0,480.0,480.0
EMD-4815,emd_4815_half_map_2.map.gz,354136437,2019-06-24,2.9,480.0,480.0,480.0
EMD-4816,emd_4816_half_map_1.map.gz,354564217,2019-06-24,3.2,480.0,480.0,480.0
EMD-4816,emd_4816_half_map_2.map.gz,354570011,2019-06-24,3.2,480.0,480.0,480.0
EMD-4817,emd_4817_half_map_1.map.gz,354231798,2019-06-24,2.9,480.0,480.0,480.0
EMD-4817,emd_4817_half_map_2.map.gz,354305015,2019-06-24,2.9,480.0,480.0,480.0
EMD-4819,emd_4819_half_map_1.map.gz,354511075,2019-06-24,3.2,480.0,480.0,480.0
EMD-4819,emd_4819_half_map_2.map.gz,354452622,2019-06-24,3.2,480.0,480.0,480.0
EMD-4820,emd_4820_half_map_1.map.gz,354421043,2019-06-24,2.9,480.0,480.0,480.0
EMD-4820,emd_4820_half_map_2.map.gz,354361881,2019-06-24,2.9,480.0,480.0,480.0
EMD-4822,emd_4822_half_map_1.map.gz,354704396,2019-06-24,3.7,480.0,480.0,480.0
EMD-4822,emd_4822_half_map_2.map.gz,354803121,2019-06-24,3.7,480.0,480.0,480.0
EMD-4823,emd_4823_half_map_1.map.gz,354239317,2019-07-10,3.44,480.0,480.0,480.0
EMD-4823,emd_4823_half_map_2.map.gz,354115173,2019-07-10,3.44,480.0,480.0,480.0
EMD-4824,emd_4824_half_map_1.map.gz,354461030,2019-06-24,3.2,480.0,480.0,480.0
EMD-4824,emd_4824_half_map_2.map.gz,354464901,2019-06-24,3.2,480.0,480.0,480.0
EMD-4826,emd_4826_half_map_1.map.gz,354307521,2019-06-24,2.8,480.0,480.0,480.0
EMD-4826,emd_4826_half_map_2.map.gz,354304626,2019-06-24,2.8,480.0,480.0,480.0
EMD-4828,emd_4828_half_map_1.map.gz,354534631,2019-06-24,4.1,480.0,480.0,480.0
EMD-4828,emd_4828_half_map_2.map.gz,355064518,2019-06-24,4.1,480.0,480.0,480.0
EMD-4829,emd_4829_half_map_1.map.gz,353965710,2019-06-24,3.8,480.0,480.0,480.0
EMD-4829,emd_4829_half_map_2.map.gz,354339241,2019-06-24,3.8,480.0,480.0,480.0
EMD-4831,emd_4831_half_map_1.map.gz,354702299,2019-06-24,3.5,480.0,480.0,480.0
EMD-4831,emd_4831_half_map_2.map.gz,354703412,2019-06-24,3.5,480.0,480.0,480.0
EMD-4832,emd_4832_half_map_1.map.gz,354480093,2019-06-24,3.1,480.0,480.0,480.0
EMD-4832,emd_4832_half_map_2.map.gz,354278403,2019-06-24,3.1,480.0,480.0,480.0
EMD-4834,emd_4834_half_map_1.map.gz,355071150,2019-06-24,3.9,480.0,480.0,480.0
EMD-4834,emd_4834_half_map_2.map.gz,354937699,2019-06-24,3.9,480.0,480.0,480.0
EMD-4835,emd_4835_half_map_1.map.gz,354579002,2019-06-24,3.6,480.0,480.0,480.0
EMD-4835,emd_4835_half_map_2.map.gz,354865197,2019-06-24,3.6,480.0,480.0,480.0
EMD-4837,emd_4837_half_map_1.map.gz,354506955,2019-06-24,3.6,480.0,480.0,480.0
EMD-4837,emd_4837_half_map_2.map.gz,354542674,2019-06-24,3.6,480.0,480.0,480.0
EMD-4838,emd_4838_half_map_1.map.gz,354023358,2019-06-24,3.2,480.0,480.0,480.0
EMD-4838,emd_4838_half_map_2.map.gz,354011436,2019-06-24,3.2,480.0,480.0,480.0
EMD-4840,emd_4840_half_map_1.map.gz,354526626,2019-06-24,3.3,480.0,480.0,480.0
EMD-4840,emd_4840_half_map_2.map.gz,354552980,2019-06-24,3.3,480.0,480.0,480.0
EMD-4841,emd_4841_half_map_1.map.gz,354338009,2019-06-24,3.0,480.0,480.0,480.0
EMD-4841,emd_4841_half_map_2.map.gz,354240902,2019-06-24,3.0,480.0,480.0,480.0
EMD-4843,emd_4843_half_map_1.map.gz,354633725,2019-06-24,3.4,480.0,480.0,480.0
EMD-4843,emd_4843_half_map_2.map.gz,354448725,2019-06-24,3.4,480.0,480.0,480.0
EMD-4844,emd_4844_half_map_1.map.gz,354025119,2019-06-24,3.1,480.0,480.0,480.0
EMD-4844,emd_4844_half_map_2.map.gz,354333413,2019-06-24,3.1,480.0,480.0,480.0
EMD-4846,emd_4846_half_map_1.map.gz,354702396,2019-06-24,3.9,480.0,480.0,480.0
EMD-4846,emd_4846_half_map_2.map.gz,355143416,2019-06-24,3.9,480.0,480.0,480.0
EMD-4847,emd_4847_half_map_1.map.gz,354952611,2019-06-24,3.6,480.0,480.0,480.0
EMD-4847,emd_4847_half_map_2.map.gz,354594631,2019-06-24,3.6,480.0,480.0,480.0
EMD-4849,emd_4849_half_map_1.map.gz,354514056,2019-06-24,3.3,480.0,480.0,480.0
EMD-4849,emd_4849_half_map_2.map.gz,354455775,2019-06-24,3.3,480.0,480.0,480.0
EMD-4850,emd_4850_half_map_1.map.gz,354339693,2019-06-24,3.0,480.0,480.0,480.0
EMD-4850,emd_4850_half_map_2.map.gz,354178921,2019-06-24,3.0,480.0,480.0,480.0
EMD-4852,emd_4852_half_map_1.map.gz,354401576,2019-06-24,3.3,480.0,480.0,480.0
EMD-4852,emd_4852_half_map_2.map.gz,354381362,2019-06-24,3.3,480.0,480.0,480.0
EMD-4854,emd_4854_half_map_1.map.gz,354211006,2019-06-24,2.9,480.0,480.0,480.0
EMD-4854,emd_4854_half_map_2.map.gz,354194391,2019-06-24,2.9,480.0,480.0,480.0
EMD-4856,emd_4856_half_map_1.map.gz,354612837,2019-06-24,4.3,480.0,480.0,480.0
EMD-4856,emd_4856_half_map_2.map.gz,354625347,2019-06-24,4.3,480.0,480.0,480.0
EMD-4857,emd_4857_half_map_1.map.gz,354924743,2019-06-24,4.2,480.0,480.0,480.0
EMD-4857,emd_4857_half_map_2.map.gz,354934739,2019-06-24,4.2,480.0,480.0,480.0
EMD-4859,emd_4859_half_map_1.map.gz,149886194,2019-10-26,4.2,364.0,364.0,364.0
EMD-4859,emd_4859_half_map_2.map.gz,149837277,2019-10-26,4.2,364.0,364.0,364.0
EMD-4871,emd_4871_half_map_1.map.gz,17773950,2020-11-18,3.7,180.0,180.0,180.0
EMD-4871,emd_4871_half_map_2.map.gz,17777526,2020-11-18,3.7,180.0,180.0,180.0
EMD-4876,emd_4876_half_map_1.map.gz,105380761,2019-04-17,5.4,324.0,324.0,324.0
EMD-4876,emd_4876_half_map_2.map.gz,105114410,2019-04-17,5.4,324.0,324.0,324.0
EMD-4883,emd_4883_half_map_1.map.gz,237638046,2020-02-12,3.2,400.0,400.0,400.0
EMD-4883,emd_4883_half_map_2.map.gz,237640284,2020-02-12,3.2,400.0,400.0,400.0
EMD-4888,emd_4888_half_map_1.map.gz,84825673,2019-12-12,2.8,300.0,300.0,300.0
EMD-4888,emd_4888_half_map_2.map.gz,84727980,2019-12-12,2.8,300.0,300.0,300.0
EMD-4889,emd_4889_half_map_1.map.gz,124208883,2019-12-07,2.9,340.0,340.0,340.0
EMD-4889,emd_4889_half_map_2.map.gz,124229746,2019-12-07,2.9,340.0,340.0,340.0
EMD-4890,emd_4890_half_map_1.map.gz,124070083,2019-12-07,3.1,340.0,340.0,340.0
EMD-4890,emd_4890_half_map_2.map.gz,124075335,2019-12-07,3.1,340.0,340.0,340.0
EMD-4891,emd_4891_half_map_1.map.gz,124214935,2020-11-18,4.2,340.0,340.0,340.0
EMD-4891,emd_4891_half_map_2.map.gz,124171055,2020-11-18,4.2,340.0,340.0,340.0
EMD-4898,emd_4898_half_map_1.map.gz,105298043,2019-08-13,3.9,324.0,324.0,324.0
EMD-4898,emd_4898_half_map_2.map.gz,105267880,2019-08-13,3.9,324.0,324.0,324.0
EMD-4899,emd_4899_half_map_1.map.gz,201395237,2019-07-09,3.7,400.0,400.0,400.0
EMD-4899,emd_4899_half_map_2.map.gz,200448741,2019-07-09,3.7,400.0,400.0,400.0
EMD-4903,emd_4903_half_map_1.map.gz,201394249,2019-06-06,3.5,400.0,400.0,400.0
EMD-4903,emd_4903_half_map_2.map.gz,201438929,2019-06-06,3.5,400.0,400.0,400.0
EMD-4905,emd_4905_half_map_1.map.gz,118984868,2019-06-06,2.1,340.0,340.0,340.0
EMD-4905,emd_4905_half_map_2.map.gz,119027067,2019-06-06,2.1,340.0,340.0,340.0
EMD-4906,emd_4906_half_map_1.map.gz,100258408,2020-05-26,3.2,324.0,324.0,324.0
EMD-4906,emd_4906_half_map_2.map.gz,101958796,2020-05-26,3.2,324.0,324.0,324.0
EMD-4907,emd_4907_half_map_1.map.gz,24442073,2019-12-10,3.2,200.0,200.0,200.0
EMD-4907,emd_4907_half_map_2.map.gz,24397010,2019-12-10,3.2,200.0,200.0,200.0
EMD-4917,emd_4917_half_map_1.map.gz,67332954,2019-08-28,3.9,280.0,280.0,280.0
EMD-4917,emd_4917_half_map_2.map.gz,67309947,2019-08-28,3.9,280.0,280.0,280.0
EMD-4918,emd_4918_half_map_1.map.gz,68613958,2019-08-28,4.5,280.0,280.0,280.0
EMD-4918,emd_4918_half_map_2.map.gz,68627769,2019-08-28,4.5,280.0,280.0,280.0
EMD-4919,emd_4919_half_map_1.map.gz,56671898,2019-07-16,2.9,250.0,250.0,250.0
EMD-4919,emd_4919_half_map_2.map.gz,56710342,2019-07-16,2.9,250.0,250.0,250.0
EMD-4940,emd_4940_half_map_1.map.gz,52208348,2019-06-22,6.2,256.0,256.0,256.0
EMD-4940,emd_4940_half_map_2.map.gz,52075741,2019-06-22,6.2,256.0,256.0,256.0
EMD-4941,emd_4941_half_map_1.map.gz,52137554,2019-06-22,4.0,256.0,256.0,256.0
EMD-4941,emd_4941_half_map_2.map.gz,52103441,2019-06-22,4.0,256.0,256.0,256.0
EMD-4942,emd_4942_half_map_1.map.gz,52098525,2019-06-27,4.2,256.0,256.0,256.0
EMD-4942,emd_4942_half_map_2.map.gz,52095479,2019-06-27,4.2,256.0,256.0,256.0
EMD-4960,emd_4960_half_map_1.map.gz,42695560,2019-09-17,3.9,240.0,240.0,240.0
EMD-4960,emd_4960_half_map_2.map.gz,42690849,2019-09-17,3.9,240.0,240.0,240.0
EMD-4972,emd_4972_half_map_1.map.gz,52136157,2019-06-24,2.8,256.0,256.0,256.0
EMD-4972,emd_4972_half_map_2.map.gz,52145586,2019-06-24,2.8,256.0,256.0,256.0
EMD-4973,emd_4973_half_map_1.map.gz,52167893,2019-06-24,3.7,256.0,256.0,256.0
EMD-4973,emd_4973_half_map_2.map.gz,52141917,2019-06-24,3.7,256.0,256.0,256.0
EMD-4974,emd_4974_half_map_1.map.gz,52142529,2019-06-24,2.9,256.0,256.0,256.0
EMD-4974,emd_4974_half_map_2.map.gz,52133605,2019-06-24,2.9,256.0,256.0,256.0
EMD-4975,emd_4975_half_map_1.map.gz,152437143,2020-03-14,4.5,364.0,364.0,364.0
EMD-4975,emd_4975_half_map_2.map.gz,152037143,2020-03-14,4.5,364.0,364.0,364.0
EMD-4976,emd_4976_half_map_1.map.gz,18443707,2020-11-18,7.5,182.0,182.0,182.0
EMD-4976,emd_4976_half_map_2.map.gz,18450244,2020-11-18,7.5,182.0,182.0,182.0
EMD-4980,emd_4980_half_map_1.map.gz,123876988,2019-11-14,4.4,340.0,340.0,340.0
EMD-4980,emd_4980_half_map_2.map.gz,123893549,2019-11-14,4.4,340.0,340.0,340.0
EMD-4981,emd_4981_half_map_1.map.gz,93742218,2019-11-07,3.58,310.0,310.0,310.0
EMD-4981,emd_4981_half_map_2.map.gz,93776457,2019-11-07,3.58,310.0,310.0,310.0
EMD-4983,emd_4983_half_map_1.map.gz,74686247,2019-12-29,3.5,288.0,288.0,288.0
EMD-4983,emd_4983_half_map_2.map.gz,74690348,2019-12-29,3.5,288.0,288.0,288.0
EMD-4989,emd_4989_half_map_1.map.gz,177104736,2020-06-29,3.9,384.0,384.0,384.0
EMD-4989,emd_4989_half_map_2.map.gz,177061839,2020-06-29,3.9,384.0,384.0,384.0
EMD-4990,emd_4990_half_map_1.map.gz,174002533,2020-06-29,6.0,384.0,384.0,384.0
EMD-4990,emd_4990_half_map_2.map.gz,176253362,2020-06-29,6.0,384.0,384.0,384.0
EMD-4997,emd_4997_half_map_1.map.gz,37260543,2019-07-18,3.96,232.0,232.0,232.0
EMD-4997,emd_4997_half_map_2.map.gz,37266340,2019-07-18,3.96,232.0,232.0,232.0
EMD-4998,emd_4998_half_map_1.map.gz,45766417,2019-07-18,7.77,232.0,232.0,232.0
EMD-4998,emd_4998_half_map_2.map.gz,45679682,2019-07-18,7.77,232.0,232.0,232.0
EMD-6663,emd_6663_half_map_1.map.gz,24437547,2018-05-14,4.85,200.0,200.0,200.0
EMD-6663,emd_6663_half_map_2.map.gz,24444093,2018-05-14,4.85,200.0,200.0,200.0
EMD-6689,emd_6689_half_map_1.map.gz,79588350,2017-01-17,5.6,300.0,300.0,300.0
EMD-6689,emd_6689_half_map_2.map.gz,79650064,2017-01-17,5.6,300.0,300.0,300.0
EMD-6714,emd_6714_half_map_1.map.gz,4802397,2020-11-30,3.0,128.0,128.0,128.0
EMD-6714,emd_6714_half_map_2.map.gz,4684362,2020-11-30,3.0,128.0,128.0,128.0
EMD-6721,emd_6721_half_map_1.map.gz,202842114,2017-06-27,3.6,400.0,400.0,400.0
EMD-6721,emd_6721_half_map_2.map.gz,202853428,2017-06-27,3.6,400.0,400.0,400.0
EMD-6770,emd_6770_half_map_1.map.gz,24563375,2017-07-31,4.0,200.0,200.0,200.0
EMD-6770,emd_6770_half_map_2.map.gz,24562505,2017-07-31,4.0,200.0,200.0,200.0
EMD-6822,emd_6822_half_map_1.map.gz,62054755,2020-02-05,3.52,256.0,256.0,256.0
EMD-6822,emd_6822_half_map_2.map.gz,62048948,2020-02-05,3.52,256.0,256.0,256.0
EMD-6831,emd_6831_half_map_1.map.gz,90233330,2018-06-04,4.11,312.0,312.0,312.0
EMD-6831,emd_6831_half_map_2.map.gz,90225788,2018-06-04,4.11,312.0,312.0,312.0
EMD-6832,emd_6832_half_map_1.map.gz,90876725,2018-06-04,4.33,312.0,312.0,312.0
EMD-6832,emd_6832_half_map_2.map.gz,90484982,2018-06-04,4.33,312.0,312.0,312.0
EMD-6833,emd_6833_half_map_1.map.gz,90487026,2018-06-04,4.57,312.0,312.0,312.0
EMD-6833,emd_6833_half_map_2.map.gz,90357247,2018-06-04,4.57,312.0,312.0,312.0
EMD-6842,emd_6842_half_map_1.map.gz,24537780,2018-11-07,4.1,200.0,200.0,200.0
EMD-6842,emd_6842_half_map_2.map.gz,24536090,2018-11-07,4.1,200.0,200.0,200.0
EMD-6847,emd_6847_half_map_1.map.gz,95289493,2018-06-04,4.4,312.0,312.0,312.0
EMD-6847,emd_6847_half_map_2.map.gz,95251754,2018-06-04,4.4,312.0,312.0,312.0
EMD-6848,emd_6848_half_map_1.map.gz,39024537,2018-06-04,4.4,240.0,240.0,240.0
EMD-6848,emd_6848_half_map_2.map.gz,38950921,2018-06-04,4.4,240.0,240.0,240.0
EMD-6849,emd_6849_half_map_1.map.gz,38877732,2018-06-04,5.0,240.0,240.0,240.0
EMD-6849,emd_6849_half_map_2.map.gz,38925906,2018-06-04,5.0,240.0,240.0,240.0
EMD-6850,emd_6850_half_map_1.map.gz,38955850,2018-06-04,6.1,240.0,240.0,240.0
EMD-6850,emd_6850_half_map_2.map.gz,39019617,2018-06-04,6.1,240.0,240.0,240.0
EMD-6851,emd_6851_half_map_1.map.gz,90434457,2018-06-04,5.2,312.0,312.0,312.0
EMD-6851,emd_6851_half_map_2.map.gz,90766860,2018-06-04,5.2,312.0,312.0,312.0
EMD-6852,emd_6852_half_map_1.map.gz,90511626,2018-06-04,4.3,312.0,312.0,312.0
